Reading,Receive,Value,Unit,Data Quality
2022-12-31 12:19:08,2022-12-31 12:20:30,29.55,in.,A
2022-12-31 12:12:49,2022-12-31 12:13:55,29.51,in.,A
2022-12-31 12:06:55,2022-12-31 12:07:30,29.47,in.,A
2022-12-31 12:01:53,2022-12-31 12:02:30,29.43,in.,A
2022-12-31 11:57:14,2022-12-31 11:58:40,29.39,in.,A
2022-12-31 11:52:20,2022-12-31 11:53:30,29.35,in.,A
2022-12-31 11:46:11,2022-12-31 11:47:40,29.31,in.,A
2022-12-31 11:38:22,2022-12-31 11:39:40,29.27,in.,A
2022-12-31 11:33:01,2022-12-31 11:33:30,29.23,in.,A
2022-12-31 11:27:15,2022-12-31 11:28:30,29.19,in.,A
2022-12-31 11:20:31,2022-12-31 11:21:35,29.16,in.,A
2022-12-31 11:14:49,2022-12-31 11:15:35,29.12,in.,A
2022-12-31 11:10:14,2022-12-31 11:11:35,29.08,in.,A
2022-12-31 11:05:10,2022-12-31 11:06:18,29.04,in.,A
2022-12-31 10:58:47,2022-12-31 10:59:40,29.00,in.,A
2022-12-31 10:53:19,2022-12-31 10:55:40,28.96,in.,A
2022-12-31 10:48:01,2022-12-31 10:48:24,28.92,in.,A
2022-12-31 10:39:42,2022-12-31 10:40:18,28.88,in.,A
2022-12-31 10:33:04,2022-12-31 10:34:18,28.84,in.,A
2022-12-31 10:23:33,2022-12-31 10:24:18,28.80,in.,A
2022-12-31 10:06:30,2022-12-31 10:07:40,28.76,in.,A
2022-12-31 09:57:50,2022-12-31 09:58:18,28.72,in.,A
2022-12-31 09:41:46,2022-12-31 09:42:40,28.68,in.,A
2022-12-31 09:27:30,2022-12-31 09:28:40,28.64,in.,A
2022-12-31 09:21:15,2022-12-31 09:22:40,28.60,in.,A
2022-12-31 09:16:24,2022-12-31 09:17:45,28.56,in.,A
2022-12-31 09:11:31,2022-12-31 09:12:45,28.53,in.,A
2022-12-31 09:00:12,2022-12-31 09:01:40,28.49,in.,A
2022-12-31 08:51:31,2022-12-31 08:52:40,28.45,in.,A
2022-12-31 08:41:38,2022-12-31 08:42:35,28.41,in.,A
2022-12-31 08:34:08,2022-12-31 08:35:30,28.37,in.,A
2022-12-31 08:26:23,2022-12-31 08:27:30,28.33,in.,A
2022-12-31 08:15:39,2022-12-31 08:16:25,28.29,in.,A
2022-12-31 08:09:33,2022-12-31 08:10:30,28.25,in.,A
2022-12-31 08:08:06,2022-12-31 08:09:45,28.21,in.,A
2022-12-31 07:56:57,2022-12-31 07:57:35,28.17,in.,A
2022-12-31 07:50:55,2022-12-31 07:51:35,28.13,in.,A
2022-12-31 07:44:18,2022-12-31 07:45:18,28.09,in.,A
2022-12-31 07:30:22,2022-12-31 07:31:18,28.05,in.,A
2022-12-31 07:25:50,2022-12-31 07:26:25,28.01,in.,A
2022-12-31 07:23:46,2022-12-31 07:24:40,27.97,in.,A
2022-12-31 07:10:10,2022-12-31 07:11:40,27.93,in.,A
2022-12-31 07:06:13,2022-12-31 07:07:35,27.89,in.,A
2022-12-31 06:47:30,2022-12-31 06:48:30,27.86,in.,A
2022-12-31 06:44:36,2022-12-31 06:45:35,27.82,in.,A
2022-12-31 06:34:15,2022-12-31 06:35:25,27.78,in.,A
2022-12-31 06:22:47,2022-12-31 06:23:18,27.74,in.,A
2022-12-31 05:54:57,2022-12-31 05:55:24,27.70,in.,A
2022-12-31 05:18:10,2022-12-31 05:19:24,27.66,in.,A
2022-12-31 04:44:26,2022-12-31 04:45:18,27.62,in.,A
2022-12-31 04:13:37,2022-12-31 04:14:40,27.58,in.,A
2022-12-31 03:36:58,2022-12-31 03:37:45,27.54,in.,A
2022-12-31 03:07:00,2022-12-31 03:07:35,27.50,in.,A
2022-12-31 02:34:03,2022-12-31 02:34:35,27.46,in.,A
2022-12-31 02:30:51,2022-12-31 02:31:35,27.46,in.,A
2022-12-31 01:57:02,2022-12-31 01:57:35,27.42,in.,A
2022-12-31 01:33:43,2022-12-31 01:34:25,27.38,in.,A
2022-12-31 00:39:03,2022-12-31 00:40:18,27.34,in.,A
2022-12-30 23:44:19,2022-12-30 23:45:40,27.30,in.,A
2022-12-30 22:30:51,2022-12-30 22:31:35,27.26,in.,A
2022-12-30 21:49:39,2022-12-30 21:50:45,27.22,in.,A
2022-12-30 21:29:16,2022-12-30 21:30:30,27.19,in.,A
2022-12-30 21:11:01,2022-12-30 21:11:40,27.15,in.,A
2022-12-30 20:49:18,2022-12-30 20:50:45,27.11,in.,A
2022-12-30 20:32:28,2022-12-30 20:33:35,27.07,in.,A
2022-12-30 20:24:37,2022-12-30 20:25:18,27.03,in.,A
2022-12-30 20:19:56,2022-12-30 20:20:25,26.99,in.,A
2022-12-30 20:01:02,2022-12-30 20:01:18,26.95,in.,A
2022-12-30 19:47:42,2022-12-30 19:48:40,26.91,in.,A
2022-12-30 19:33:26,2022-12-30 19:34:40,26.87,in.,A
2022-12-30 19:05:58,2022-12-30 19:06:40,26.83,in.,A
2022-12-30 18:16:43,2022-12-30 18:17:18,26.79,in.,A
2022-12-30 17:59:44,2022-12-30 18:00:25,26.75,in.,A
2022-12-30 17:42:31,2022-12-30 17:43:40,26.71,in.,A
2022-12-30 17:27:37,2022-12-30 17:28:35,26.67,in.,A
2022-12-30 17:10:34,2022-12-30 17:11:25,26.63,in.,A
2022-12-30 16:54:01,2022-12-30 16:54:35,26.59,in.,A
2022-12-30 16:18:20,2022-12-30 16:19:40,26.56,in.,A
2022-12-30 15:40:42,2022-12-30 15:41:45,26.52,in.,A
2022-12-30 15:19:02,2022-12-30 15:19:40,26.48,in.,A
2022-12-30 14:50:43,2022-12-30 14:51:45,26.44,in.,A
2022-12-30 14:34:03,2022-12-30 14:34:24,26.40,in.,A
2022-12-30 14:32:39,2022-12-30 14:33:45,26.40,in.,A
2022-12-30 14:01:56,2022-12-30 14:02:24,26.36,in.,A
2022-12-30 13:22:07,2022-12-30 13:23:35,26.32,in.,A
2022-12-30 12:57:11,2022-12-30 12:58:25,26.28,in.,A
2022-12-30 12:18:37,2022-12-30 12:19:40,26.24,in.,A
2022-12-30 11:43:44,2022-12-30 11:44:40,26.20,in.,A
2022-12-30 11:12:22,2022-12-30 11:13:55,26.16,in.,A
2022-12-30 10:33:43,2022-12-30 10:34:35,26.12,in.,A
2022-12-30 10:06:30,2022-12-30 10:07:35,26.08,in.,A
2022-12-30 09:17:37,2022-12-30 09:18:30,26.04,in.,A
2022-12-30 08:31:40,2022-12-30 08:32:35,26.00,in.,A
2022-12-30 08:00:31,2022-12-30 08:01:18,25.96,in.,A
2022-12-30 07:23:23,2022-12-30 07:24:35,25.92,in.,A
2022-12-30 06:49:05,2022-12-30 06:50:40,25.89,in.,A
2022-12-30 06:21:09,2022-12-30 06:22:35,25.85,in.,A
2022-12-30 05:55:34,2022-12-30 05:56:45,25.81,in.,A
2022-12-30 05:32:05,2022-12-30 05:33:45,25.77,in.,A
2022-12-30 05:05:11,2022-12-30 05:06:35,25.73,in.,A
2022-12-30 04:38:24,2022-12-30 04:39:35,25.69,in.,A
2022-12-30 02:34:03,2022-12-30 02:34:35,25.65,in.,A
2022-12-30 02:05:03,2022-12-30 02:06:35,25.65,in.,A
2022-12-30 01:25:50,2022-12-30 01:26:45,25.61,in.,A
2022-12-30 00:56:43,2022-12-30 00:57:35,25.57,in.,A
2022-12-30 00:24:12,2022-12-30 00:25:40,25.53,in.,A
2022-12-30 00:04:18,2022-12-30 00:05:35,25.49,in.,A
2022-12-29 23:30:04,2022-12-29 23:31:35,25.45,in.,A
2022-12-29 23:06:36,2022-12-29 23:07:24,25.41,in.,A
2022-12-29 22:51:55,2022-12-29 22:52:35,25.37,in.,A
2022-12-29 22:20:55,2022-12-29 22:21:18,25.33,in.,A
2022-12-29 21:44:46,2022-12-29 21:45:18,25.29,in.,A
2022-12-29 21:14:49,2022-12-29 21:15:35,25.25,in.,A
2022-12-29 20:39:31,2022-12-29 20:40:40,25.22,in.,A
2022-12-29 19:52:51,2022-12-29 19:53:40,25.18,in.,A
2022-12-29 19:07:17,2022-12-29 19:08:35,25.14,in.,A
2022-12-29 16:31:49,2022-12-29 16:32:30,25.10,in.,A
2022-12-29 14:34:03,2022-12-29 14:34:35,25.06,in.,A
2022-12-29 14:25:40,2022-12-29 14:26:40,25.06,in.,A
2022-12-29 13:33:10,2022-12-29 13:34:35,25.02,in.,A
2022-12-29 12:59:36,2022-12-29 13:00:35,24.98,in.,A
2022-12-29 12:35:34,2022-12-29 12:36:25,24.94,in.,A
2022-12-29 12:02:21,2022-12-29 12:03:24,24.90,in.,A
2022-12-29 11:34:56,2022-12-29 11:35:18,24.86,in.,A
2022-12-29 11:09:55,2022-12-29 11:10:40,24.82,in.,A
2022-12-29 10:32:37,2022-12-29 10:33:25,24.78,in.,A
2022-12-29 10:05:56,2022-12-29 10:06:25,24.74,in.,A
2022-12-29 09:02:02,2022-12-29 09:02:40,24.70,in.,A
2022-12-29 08:13:13,2022-12-29 08:14:25,24.66,in.,A
2022-12-29 05:09:43,2022-12-29 05:10:40,24.62,in.,A
2022-12-29 02:34:03,2022-12-29 02:34:40,24.59,in.,A
2022-12-28 14:34:03,2022-12-28 14:34:45,24.59,in.,A
2022-12-28 02:34:03,2022-12-28 02:34:40,24.59,in.,A
2022-12-27 21:10:04,2022-12-27 21:11:45,24.59,in.,A
2022-12-27 20:59:26,2022-12-27 21:00:40,24.55,in.,A
2022-12-27 20:50:42,2022-12-27 20:51:40,24.51,in.,A
2022-12-27 19:08:27,2022-12-27 19:09:18,24.47,in.,A
2022-12-27 17:56:59,2022-12-27 17:57:18,24.43,in.,A
2022-12-27 17:38:59,2022-12-27 17:39:18,24.39,in.,A
2022-12-27 16:35:58,2022-12-27 16:36:40,24.35,in.,A
2022-12-27 16:11:58,2022-12-27 16:12:45,24.31,in.,A
2022-12-27 15:59:34,2022-12-27 16:00:18,24.27,in.,A
2022-12-27 15:35:53,2022-12-27 15:36:35,24.23,in.,A
2022-12-27 15:15:17,2022-12-27 15:16:35,24.19,in.,A
2022-12-27 14:34:03,2022-12-27 14:34:18,24.15,in.,A
2022-12-27 14:16:23,2022-12-27 14:17:35,24.15,in.,A
2022-12-27 13:56:59,2022-12-27 13:57:40,24.11,in.,A
2022-12-27 12:44:32,2022-12-27 12:45:40,24.07,in.,A
2022-12-27 12:15:01,2022-12-27 12:15:45,24.03,in.,A
2022-12-27 11:44:09,2022-12-27 11:45:35,23.99,in.,A
2022-12-27 11:18:01,2022-12-27 11:18:40,23.95,in.,A
2022-12-27 11:02:59,2022-12-27 11:03:45,23.92,in.,A
2022-12-27 10:46:40,2022-12-27 10:47:30,23.88,in.,A
2022-12-27 10:35:09,2022-12-27 10:36:35,23.84,in.,A
2022-12-27 10:25:33,2022-12-27 10:26:35,23.80,in.,A
2022-12-27 10:17:22,2022-12-27 10:18:40,23.76,in.,A
2022-12-27 10:07:16,2022-12-27 10:08:40,23.72,in.,A
2022-12-27 09:55:36,2022-12-27 09:56:40,23.68,in.,A
2022-12-27 09:45:53,2022-12-27 09:46:40,23.64,in.,A
2022-12-27 09:37:29,2022-12-27 09:38:30,23.60,in.,A
2022-12-27 09:27:54,2022-12-27 09:28:30,23.56,in.,A
2022-12-27 09:17:26,2022-12-27 09:18:40,23.52,in.,A
2022-12-27 09:09:05,2022-12-27 09:10:35,23.48,in.,A
2022-12-27 09:02:39,2022-12-27 09:03:18,23.44,in.,A
2022-12-27 08:57:25,2022-12-27 08:58:45,23.40,in.,A
2022-12-27 08:51:07,2022-12-27 08:52:35,23.36,in.,A
2022-12-27 08:44:43,2022-12-27 08:45:35,23.32,in.,A
2022-12-27 08:39:08,2022-12-27 08:40:35,23.28,in.,A
2022-12-27 08:34:02,2022-12-27 08:34:40,23.25,in.,A
2022-12-27 08:29:51,2022-12-27 08:30:35,23.21,in.,A
2022-12-27 08:24:29,2022-12-27 08:25:30,23.17,in.,A
2022-12-27 08:19:23,2022-12-27 08:20:35,23.13,in.,A
2022-12-27 08:11:33,2022-12-27 08:12:35,23.09,in.,A
2022-12-27 08:05:27,2022-12-27 08:06:35,23.05,in.,A
2022-12-27 07:58:29,2022-12-27 07:59:18,23.01,in.,A
2022-12-27 07:54:24,2022-12-27 07:55:18,22.97,in.,A
2022-12-27 07:48:31,2022-12-27 07:49:18,22.93,in.,A
2022-12-27 07:42:09,2022-12-27 07:43:18,22.89,in.,A
2022-12-27 07:35:55,2022-12-27 07:36:35,22.85,in.,A
2022-12-27 07:25:36,2022-12-27 07:26:35,22.77,in.,A
2022-12-27 07:18:49,2022-12-27 07:19:18,22.73,in.,A
2022-12-27 07:13:18,2022-12-27 07:14:30,22.69,in.,A
2022-12-27 07:07:24,2022-12-27 07:08:30,22.65,in.,A
2022-12-27 06:58:32,2022-12-27 06:59:35,22.62,in.,A
2022-12-27 06:51:46,2022-12-27 06:52:30,22.58,in.,A
2022-12-27 06:44:13,2022-12-27 06:45:30,22.54,in.,A
2022-12-27 06:37:07,2022-12-27 06:38:30,22.50,in.,A
2022-12-27 06:29:45,2022-12-27 06:30:40,22.46,in.,A
2022-12-27 06:23:34,2022-12-27 06:24:40,22.42,in.,A
2022-12-27 06:16:38,2022-12-27 06:17:40,22.38,in.,A
2022-12-27 06:11:38,2022-12-27 06:12:40,22.34,in.,A
2022-12-27 06:06:27,2022-12-27 06:07:35,22.30,in.,A
2022-12-27 05:59:38,2022-12-27 06:00:35,22.26,in.,A
2022-12-27 05:49:45,2022-12-27 05:50:40,22.22,in.,A
2022-12-27 05:33:53,2022-12-27 05:34:30,22.18,in.,A
2022-12-27 05:19:59,2022-12-27 05:20:40,22.14,in.,A
2022-12-27 05:04:48,2022-12-27 05:05:45,22.10,in.,A
2022-12-27 04:44:46,2022-12-27 04:45:40,22.06,in.,A
2022-12-27 04:26:44,2022-12-27 04:27:30,22.02,in.,A
2022-12-27 02:34:03,2022-12-27 02:34:18,21.98,in.,A
2022-12-26 14:34:03,2022-12-26 14:34:45,21.98,in.,A
2022-12-26 02:34:03,2022-12-26 02:34:35,21.98,in.,A
2022-12-25 14:34:03,2022-12-25 14:34:35,21.98,in.,A
2022-12-25 02:34:03,2022-12-25 02:34:25,21.98,in.,A
2022-12-24 14:34:03,2022-12-24 14:34:35,21.98,in.,A
2022-12-24 02:34:03,2022-12-24 02:34:35,21.98,in.,A
2022-12-23 14:34:04,2022-12-23 14:34:45,21.98,in.,A
2022-12-23 02:34:03,2022-12-23 02:34:35,21.98,in.,A
2022-12-22 14:34:03,2022-12-22 14:34:40,21.98,in.,A
2022-12-22 02:34:04,2022-12-22 02:34:40,21.98,in.,A
2022-12-21 14:34:03,2022-12-21 14:34:40,21.98,in.,A
2022-12-21 02:34:03,2022-12-21 02:34:40,21.98,in.,A
2022-12-20 14:34:03,2022-12-20 14:34:18,21.98,in.,A
2022-12-20 02:34:03,2022-12-20 02:34:45,21.98,in.,A
2022-12-19 14:34:03,2022-12-19 14:34:45,21.98,in.,A
